period,location,state,sector,fuel,generation,totalConsumptionBtu
2024,HI,Hawaii,All Industrial,natural gas & other gases,0,0
2024,HI,Hawaii,All Industrial,other gases,0,0
2024,HI,Hawaii,All Industrial,petroleum liquids,161.08848,1.90059
2024,HI,Hawaii,All Industrial,petroleum,161.08848,1.90059
2024,HI,Hawaii,All Industrial,renewable,66.47,0.22809
2024,HI,Hawaii,All Industrial,residual fuel oil,0,0
2024,HI,Hawaii,All Industrial,estimated total solar photovoltaic,3.97803,0
2024,HI,Hawaii,All Industrial,estimated total solar,3.97803,0
2024,HI,Hawaii,All Industrial,waste oil and other oils,160.74529,1.89652
2024,HI,Hawaii,Electric Power,all fuels,8588.09536,79.18593
2024,HI,Hawaii,Electric Power,all renewables,1689.87386,6.2722
2024,HI,Hawaii,Electric Power,biomass,66.7655,0.73415
2024,HI,Hawaii,Electric Power,distillate fuel oil,1383.80755,14.52942
2024,HI,Hawaii,Electric Power,fossil fuels,6889.1705,72.79768
2024,HI,Hawaii,Electric Power,geothermal,258.939,0.8835
2024,HI,Hawaii,Electric Power,conventional hydroelectric,34.013,0.11605
2024,HI,Hawaii,Electric Power,biomass,66.75778,0.73401
2024,HI,Hawaii,Electric Power,biomass,66.75778,0.73401
2024,HI,Hawaii,Electric Power,other renewables,66.75778,0.73401
2024,HI,Hawaii,Electric Power,other,-24.962,0
2024,HI,Hawaii,Electric Power,petroleum liquids,6889.1705,72.79768
2024,HI,Hawaii,Electric Power,petroleum,6889.1705,72.79768
2024,HI,Hawaii,Electric Power,renewable,1723.88686,6.38825
2024,HI,Hawaii,Electric Power,residual fuel oil,5396.05705,57.28743
2024,HI,Hawaii,Electric Power,solar photovoltaic,700.7704,2.39103
2024,HI,Hawaii,Electric Power,solar,700.7704,2.39103
2024,HI,Hawaii,Electric Power,renewable waste products,66.75778,0.73401
2024,HI,Hawaii,Electric Power,wind,663.39896,2.26352
2024,HI,Hawaii,Electric Power,onshore wind turbine,663.39896,2.26352
2024,HI,Hawaii,Electric Power,waste oil and other oils,109.3059,0.98083
2024,HI,Hawaii,Electric Power,wood and wood wastes,0.00772,0.00014
2024,HI,Hawaii,All Sectors,all fuels,9160.97898,88.05053
2024,HI,Hawaii,All Sectors,all renewables,1845.8944,9.27804
2024,HI,Hawaii,All Sectors,biomass,218.5789,3.72563
2024,HI,Hawaii,All Sectors,distillate fuel oil,1387.91289,14.60746
2024,HI,Hawaii,All Sectors,estimated small scale solar photovoltaic,1573.13916,0
2024,HI,Hawaii,All Sectors,fossil fuels,7054.02112,74.77224
2024,HI,Hawaii,All Sectors,geothermal,258.939,0.8835
2024,HI,Hawaii,All Sectors,conventional hydroelectric,100.483,0.34414
2024,HI,Hawaii,All Sectors,municiapl landfill gas,151.8134,2.99148
2024,HI,Hawaii,All Sectors,biogenic municipal solid waste,151.8134,2.99148
2024,HI,Hawaii,All Sectors,natural gas & other gases,0,0
2024,HI,Hawaii,All Sectors,biomass,66.75778,0.73401
2024,HI,Hawaii,All Sectors,biomass,218.57118,3.72549
2024,HI,Hawaii,All Sectors,other gases,0,0
2024,HI,Hawaii,All Sectors,other renewables,66.75778,0.73401
2024,HI,Hawaii,All Sectors,other,160.58045,3.65611
2024,HI,Hawaii,All Sectors,petroleum liquids,7054.02112,74.77224
2024,HI,Hawaii,All Sectors,petroleum,7054.02112,74.77224
2024,HI,Hawaii,All Sectors,renewable,1946.3774,9.62217
2024,HI,Hawaii,All Sectors,residual fuel oil,5396.05705,57.28743
2024,HI,Hawaii,All Sectors,solar photovoltaic,704.97754,2.40539
2024,HI,Hawaii,All Sectors,solar,704.97754,2.40539
2024,HI,Hawaii,All Sectors,estimated total solar photovoltaic,2278.1167,0
2024,HI,Hawaii,All Sectors,estimated total solar,2278.1167,0
2024,HI,Hawaii,All Sectors,renewable waste products,218.57118,3.72549
2024,HI,Hawaii,All Sectors,wind,663.39896,2.26352
2024,HI,Hawaii,All Sectors,onshore wind turbine,663.39896,2.26352
2024,HI,Hawaii,All Sectors,waste oil and other oils,270.05119,2.87735
2024,HI,Hawaii,All Sectors,wood and wood wastes,0.00772,0.00014
2024,IA,Iowa,Electric Utility,all fuels,55445.25356,324.16164
2024,IA,Iowa,Electric Utility,all renewables,32438.62982,110.93296
2024,IA,Iowa,Electric Utility,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Utility,bituminous coal and synthetic coal,0.49556,0.01123
2024,IA,Iowa,Electric Utility,bituminous coal,0.49556,0.01123
2024,IA,Iowa,Electric Utility,coal, excluding waste coal,13030.40636,141.3806
2024,IA,Iowa,Electric Utility,all coal products,13030.40636,141.3806
2024,IA,Iowa,Electric Utility,distillate fuel oil,39.96208,0.75257
2024,IA,Iowa,Electric Utility,estimated small scale solar photovoltaic,0,0
2024,IA,Iowa,Electric Utility,fossil fuels,21982.07174,209.73029
2024,IA,Iowa,Electric Utility,conventional hydroelectric,1025.231,3.49839
2024,IA,Iowa,Electric Utility,natural gas,8911.0523,67.59679
2024,IA,Iowa,Electric Utility,natural gas & other gases,8911.0523,67.59679
2024,IA,Iowa,Electric Utility,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Utility,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Utility,other renewables,27.81082,0.34726
2024,IA,Iowa,Electric Utility,other,-0.679,0
2024,IA,Iowa,Electric Utility,petroleum liquids,40.61308,0.7529
2024,IA,Iowa,Electric Utility,petroleum,40.61308,0.7529
2024,IA,Iowa,Electric Utility,refined coal,0,0
2024,IA,Iowa,Electric Utility,renewable,33463.86082,114.43135
2024,IA,Iowa,Electric Utility,solar photovoltaic,417.666,1.42507
2024,IA,Iowa,Electric Utility,subbituminous coal,13029.9108,141.36936
2024,IA,Iowa,Electric Utility,solar,417.666,1.42507
2024,IA,Iowa,Electric Utility,estimated total solar photovoltaic,417.666,0
2024,IA,Iowa,Electric Utility,estimated total solar,417.666,0
2024,IA,Iowa,Electric Utility,renewable waste products,27.81082,0.34726
2024,IA,Iowa,Electric Utility,wind,31993.153,109.16063
2024,IA,Iowa,Electric Utility,onshore wind turbine,31993.153,109.16063
2024,IA,Iowa,Electric Utility,waste oil and other oils,0.651,0.00033
2024,IA,Iowa,Electric Utility,wood and wood wastes,0,0
2024,IA,Iowa,IPP Non-CHP,all fuels,12637.89444,43.98648
2024,IA,Iowa,IPP Non-CHP,all renewables,12631.006,43.94446
2024,IA,Iowa,IPP Non-CHP,biomass,103.286,1.19989
2024,IA,Iowa,IPP Non-CHP,distillate fuel oil,1.64664,0.02407
2024,IA,Iowa,IPP Non-CHP,fossil fuels,1.65644,0.02417
2024,IA,Iowa,IPP Non-CHP,conventional hydroelectric,5.232,0.01785
2024,IA,Iowa,IPP Non-CHP,landfill gas,103.286,1.19989
2024,IA,Iowa,IPP Non-CHP,municiapl landfill gas,103.286,1.19989
2024,IA,Iowa,IPP Non-CHP,natural gas,0.0098,0.00009
2024,IA,Iowa,IPP Non-CHP,natural gas & other gases,0.0098,0.00009
2024,IA,Iowa,IPP Non-CHP,petroleum liquids,1.64664,0.02407
2024,IA,Iowa,IPP Non-CHP,petroleum,1.64664,0.02407
2024,IA,Iowa,IPP Non-CHP,renewable,12636.238,43.96232
2024,IA,Iowa,IPP Non-CHP,solar photovoltaic,245.812,0.83871
2024,IA,Iowa,IPP Non-CHP,solar,245.812,0.83871
2024,IA,Iowa,IPP Non-CHP,renewable waste products,103.286,1.19989
2024,IA,Iowa,IPP Non-CHP,wind,12281.908,41.90586
2024,IA,Iowa,IPP Non-CHP,onshore wind turbine,12281.908,41.90586
2024,IA,Iowa,IPP CHP,all fuels,0,0
2024,IA,Iowa,IPP CHP,all renewables,0,0
2024,IA,Iowa,IPP CHP,biomass,0,0
2024,IA,Iowa,IPP CHP,biomass,0,0
2024,IA,Iowa,IPP CHP,biomass,0,0
2024,IA,Iowa,IPP CHP,other renewables,0,0
2024,IA,Iowa,IPP CHP,renewable,0,0
2024,IA,Iowa,IPP CHP,renewable waste products,0,0
2024,IA,Iowa,Commercial Non-CHP,all fuels,2.096,0.04394
2024,IA,Iowa,Commercial Non-CHP,all renewables,2.096,0.00715
2024,IA,Iowa,Commercial Non-CHP,fossil fuels,0,0.03678
2024,IA,Iowa,Commercial Non-CHP,natural gas,0,0.03678
2024,IA,Iowa,Commercial Non-CHP,natural gas & other gases,0,0.03678
2024,IA,Iowa,Commercial Non-CHP,renewable,2.096,0.00715
2024,IA,Iowa,Commercial Non-CHP,wind,2.096,0.00715
2024,IA,Iowa,Commercial Non-CHP,onshore wind turbine,2.096,0.00715
2024,IA,Iowa,Commercial CHP,all fuels,130.43418,6.13806
2024,IA,Iowa,Commercial CHP,all renewables,6.53736,0.8039
2024,IA,Iowa,Commercial CHP,biomass,6.53736,0.8039
2024,IA,Iowa,Commercial CHP,bituminous coal and synthetic coal,2.00221,0.32349
2024,IA,Iowa,Commercial CHP,bituminous coal,2.00221,0.32349
2024,IA,Iowa,Commercial CHP,coal, excluding waste coal,2.00221,0.32349
2024,IA,Iowa,Commercial CHP,all coal products,2.00221,0.32349
2024,IA,Iowa,Commercial CHP,distillate fuel oil,0.5104,0.01329
2024,IA,Iowa,Commercial CHP,fossil fuels,123.89682,5.33416
2024,IA,Iowa,Commercial CHP,natural gas,117.69078,4.82909
2024,IA,Iowa,Commercial CHP,natural gas & other gases,117.69078,4.82909
2024,IA,Iowa,Commercial CHP,biomass,5.84498,0.35973
2024,IA,Iowa,Commercial CHP,biomass,5.84498,0.35973
2024,IA,Iowa,Commercial CHP,other renewables,5.84498,0.35973
2024,IA,Iowa,Commercial CHP,petroleum coke,3.69343,0.16829
2024,IA,Iowa,Commercial CHP,petroleum liquids,0.5104,0.01329
2024,IA,Iowa,Commercial CHP,petroleum,4.20383,0.18158
2024,IA,Iowa,Commercial CHP,renewable,6.53736,0.8039
2024,IA,Iowa,Commercial CHP,renewable waste products,5.84498,0.35973
2024,IA,Iowa,Commercial CHP,wood and wood wastes,0.69238,0.44418
2024,IA,Iowa,Industrial Non-CHP,all fuels,0.111,0.00123
2024,IA,Iowa,Industrial Non-CHP,bituminous coal and synthetic coal,0,0
2024,IA,Iowa,Industrial Non-CHP,bituminous coal,0,0
2024,IA,Iowa,Industrial Non-CHP,coal, excluding waste coal,0,0
2024,IA,Iowa,Industrial Non-CHP,all coal products,0,0
2024,IA,Iowa,Industrial Non-CHP,distillate fuel oil,0.111,0.00123
2024,IA,Iowa,Industrial Non-CHP,fossil fuels,0.111,0.00123
2024,IA,Iowa,Industrial Non-CHP,natural gas,0,0
2024,IA,Iowa,Industrial Non-CHP,natural gas & other gases,0,0
2024,IA,Iowa,Industrial Non-CHP,petroleum liquids,0.111,0.00123
2024,IA,Iowa,Industrial Non-CHP,petroleum,0.111,0.00123
2024,IA,Iowa,Industrial CHP,all fuels,2248.35841,59.10635
2024,IA,Iowa,Industrial CHP,all renewables,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,biomass,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,bituminous coal and synthetic coal,136.08947,4.20666
2024,IA,Iowa,Industrial CHP,bituminous coal,136.08947,4.20666
2024,IA,Iowa,Industrial CHP,coal, excluding waste coal,1432.01029,38.67036
2024,IA,Iowa,Industrial CHP,all coal products,1432.01029,38.67036
2024,IA,Iowa,Industrial CHP,fossil fuels,2168.68084,57.08853
2024,IA,Iowa,Industrial CHP,natural gas,735.78851,18.15362
2024,IA,Iowa,Industrial CHP,natural gas & other gases,735.78851,18.15362
2024,IA,Iowa,Industrial CHP,biomass,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,biomass,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,other renewables,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,other,0,0
2024,IA,Iowa,Industrial CHP,petroleum coke,0.88204,0.26456
2024,IA,Iowa,Industrial CHP,petroleum,0.88204,0.26456
2024,IA,Iowa,Industrial CHP,renewable,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,subbituminous coal,1295.92083,34.4637
2024,IA,Iowa,Industrial CHP,renewable waste products,79.67757,2.01782
2024,IA,Iowa,Industrial CHP,wood and wood wastes,0,0
2024,IA,Iowa,Residential,estimated small scale solar photovoltaic,217.38932,0
2024,IA,Iowa,Residential,estimated total solar photovoltaic,217.38932,0
2024,IA,Iowa,Residential,estimated total solar,217.38932,0
2024,IA,Iowa,Electric Power Sector Non-CHP,all fuels,68083.148,368.14812
2024,IA,Iowa,Electric Power Sector Non-CHP,all renewables,45069.63582,154.87743
2024,IA,Iowa,Electric Power Sector Non-CHP,biomass,131.09682,1.54715
2024,IA,Iowa,Electric Power Sector Non-CHP,bituminous coal and synthetic coal,0.49556,0.01123
2024,IA,Iowa,Electric Power Sector Non-CHP,bituminous coal,0.49556,0.01123
2024,IA,Iowa,Electric Power Sector Non-CHP,coal, excluding waste coal,13030.40636,141.3806
2024,IA,Iowa,Electric Power Sector Non-CHP,all coal products,13030.40636,141.3806
2024,IA,Iowa,Electric Power Sector Non-CHP,distillate fuel oil,41.60872,0.77664
2024,IA,Iowa,Electric Power Sector Non-CHP,fossil fuels,21983.72818,209.75445
2024,IA,Iowa,Electric Power Sector Non-CHP,conventional hydroelectric,1030.463,3.51624
2024,IA,Iowa,Electric Power Sector Non-CHP,landfill gas,103.286,1.19989
2024,IA,Iowa,Electric Power Sector Non-CHP,municiapl landfill gas,103.286,1.19989
2024,IA,Iowa,Electric Power Sector Non-CHP,natural gas,8911.0621,67.59688
2024,IA,Iowa,Electric Power Sector Non-CHP,natural gas & other gases,8911.0621,67.59688
2024,IA,Iowa,Electric Power Sector Non-CHP,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Power Sector Non-CHP,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Power Sector Non-CHP,other renewables,27.81082,0.34726
2024,IA,Iowa,Electric Power Sector Non-CHP,other,-0.679,0
2024,IA,Iowa,Electric Power Sector Non-CHP,petroleum liquids,42.25972,0.77697
2024,IA,Iowa,Electric Power Sector Non-CHP,petroleum,42.25972,0.77697
2024,IA,Iowa,Electric Power Sector Non-CHP,refined coal,0,0
2024,IA,Iowa,Electric Power Sector Non-CHP,renewable,46100.09882,158.39367
2024,IA,Iowa,Electric Power Sector Non-CHP,solar photovoltaic,663.478,2.26378
2024,IA,Iowa,Electric Power Sector Non-CHP,subbituminous coal,13029.9108,141.36936
2024,IA,Iowa,Electric Power Sector Non-CHP,solar,663.478,2.26378
2024,IA,Iowa,Electric Power Sector Non-CHP,renewable waste products,131.09682,1.54715
2024,IA,Iowa,Electric Power Sector Non-CHP,wind,44275.061,151.0665
2024,IA,Iowa,Electric Power Sector Non-CHP,onshore wind turbine,44275.061,151.0665
2024,IA,Iowa,Electric Power Sector Non-CHP,waste oil and other oils,0.651,0.00033
2024,IA,Iowa,Electric Power Sector Non-CHP,wood and wood wastes,0,0
2024,IA,Iowa,Independent Power Producers,all fuels,12637.89444,43.98648
2024,IA,Iowa,Independent Power Producers,all renewables,12631.006,43.94446
2024,IA,Iowa,Independent Power Producers,biomass,103.286,1.19989
2024,IA,Iowa,Independent Power Producers,distillate fuel oil,1.64664,0.02407
2024,IA,Iowa,Independent Power Producers,estimated small scale solar photovoltaic,0,0
2024,IA,Iowa,Independent Power Producers,fossil fuels,1.65644,0.02417
2024,IA,Iowa,Independent Power Producers,conventional hydroelectric,5.232,0.01785
2024,IA,Iowa,Independent Power Producers,landfill gas,103.286,1.19989
2024,IA,Iowa,Independent Power Producers,municiapl landfill gas,103.286,1.19989
2024,IA,Iowa,Independent Power Producers,natural gas,0.0098,0.00009
2024,IA,Iowa,Independent Power Producers,natural gas & other gases,0.0098,0.00009
2024,IA,Iowa,Independent Power Producers,biomass,0,0
2024,IA,Iowa,Independent Power Producers,biomass,0,0
2024,IA,Iowa,Independent Power Producers,other renewables,0,0
2024,IA,Iowa,Independent Power Producers,petroleum liquids,1.64664,0.02407
2024,IA,Iowa,Independent Power Producers,petroleum,1.64664,0.02407
2024,IA,Iowa,Independent Power Producers,renewable,12636.238,43.96232
2024,IA,Iowa,Independent Power Producers,solar photovoltaic,245.812,0.83871
2024,IA,Iowa,Independent Power Producers,solar,245.812,0.83871
2024,IA,Iowa,Independent Power Producers,estimated total solar photovoltaic,245.812,0
2024,IA,Iowa,Independent Power Producers,estimated total solar,245.812,0
2024,IA,Iowa,Independent Power Producers,renewable waste products,103.286,1.19989
2024,IA,Iowa,Independent Power Producers,wind,12281.908,41.90586
2024,IA,Iowa,Independent Power Producers,onshore wind turbine,12281.908,41.90586
2024,IA,Iowa,All Commercial,all fuels,132.53018,6.18199
2024,IA,Iowa,All Commercial,all renewables,8.63336,0.81106
2024,IA,Iowa,All Commercial,biomass,6.53736,0.8039
2024,IA,Iowa,All Commercial,bituminous coal and synthetic coal,2.00221,0.32349
2024,IA,Iowa,All Commercial,bituminous coal,2.00221,0.32349
2024,IA,Iowa,All Commercial,coal, excluding waste coal,2.00221,0.32349
2024,IA,Iowa,All Commercial,all coal products,2.00221,0.32349
2024,IA,Iowa,All Commercial,distillate fuel oil,0.5104,0.01329
2024,IA,Iowa,All Commercial,estimated small scale solar photovoltaic,242.1493,0
2024,IA,Iowa,All Commercial,fossil fuels,123.89682,5.37094
2024,IA,Iowa,All Commercial,natural gas,117.69078,4.86587
2024,IA,Iowa,All Commercial,natural gas & other gases,117.69078,4.86587
2024,IA,Iowa,All Commercial,biomass,5.84498,0.35973
2024,IA,Iowa,All Commercial,biomass,5.84498,0.35973
2024,IA,Iowa,All Commercial,other renewables,5.84498,0.35973
2024,IA,Iowa,All Commercial,petroleum coke,3.69343,0.16829
2024,IA,Iowa,All Commercial,petroleum liquids,0.5104,0.01329
2024,IA,Iowa,All Commercial,petroleum,4.20383,0.18158
2024,IA,Iowa,All Commercial,renewable,8.63336,0.81106
2024,IA,Iowa,All Commercial,estimated total solar photovoltaic,242.1493,0
2024,IA,Iowa,All Commercial,estimated total solar,242.1493,0
2024,IA,Iowa,All Commercial,renewable waste products,5.84498,0.35973
2024,IA,Iowa,All Commercial,wind,2.096,0.00715
2024,IA,Iowa,All Commercial,onshore wind turbine,2.096,0.00715
2024,IA,Iowa,All Commercial,wood and wood wastes,0.69238,0.44418
2024,IA,Iowa,All Industrial,all fuels,2248.46941,59.10758
2024,IA,Iowa,All Industrial,all renewables,79.67757,2.01782
2024,IA,Iowa,All Industrial,biomass,79.67757,2.01782
2024,IA,Iowa,All Industrial,bituminous coal and synthetic coal,136.08947,4.20666
2024,IA,Iowa,All Industrial,bituminous coal,136.08947,4.20666
2024,IA,Iowa,All Industrial,coal, excluding waste coal,1432.01029,38.67036
2024,IA,Iowa,All Industrial,all coal products,1432.01029,38.67036
2024,IA,Iowa,All Industrial,distillate fuel oil,0.111,0.00123
2024,IA,Iowa,All Industrial,estimated small scale solar photovoltaic,18.54465,0
2024,IA,Iowa,All Industrial,fossil fuels,2168.79184,57.08976
2024,IA,Iowa,All Industrial,natural gas,735.78851,18.15362
2024,IA,Iowa,All Industrial,natural gas & other gases,735.78851,18.15362
2024,IA,Iowa,All Industrial,biomass,79.67757,2.01782
2024,IA,Iowa,All Industrial,biomass,79.67757,2.01782
2024,IA,Iowa,All Industrial,other renewables,79.67757,2.01782
2024,IA,Iowa,All Industrial,other,0,0
2024,IA,Iowa,All Industrial,petroleum coke,0.88204,0.26456
2024,IA,Iowa,All Industrial,petroleum liquids,0.111,0.00123
2024,IA,Iowa,All Industrial,petroleum,0.99304,0.26579
2024,IA,Iowa,All Industrial,renewable,79.67757,2.01782
2024,IA,Iowa,All Industrial,subbituminous coal,1295.92083,34.4637
2024,IA,Iowa,All Industrial,estimated total solar photovoltaic,18.54465,0
2024,IA,Iowa,All Industrial,estimated total solar,18.54465,0
2024,IA,Iowa,All Industrial,renewable waste products,79.67757,2.01782
2024,IA,Iowa,All Industrial,wood and wood wastes,0,0
2024,IA,Iowa,Electric Power,all fuels,68083.148,368.14812
2024,IA,Iowa,Electric Power,all renewables,45069.63582,154.87743
2024,IA,Iowa,Electric Power,biomass,131.09682,1.54715
2024,IA,Iowa,Electric Power,bituminous coal and synthetic coal,0.49556,0.01123
2024,IA,Iowa,Electric Power,bituminous coal,0.49556,0.01123
2024,IA,Iowa,Electric Power,coal, excluding waste coal,13030.40636,141.3806
2024,IA,Iowa,Electric Power,all coal products,13030.40636,141.3806
2024,IA,Iowa,Electric Power,distillate fuel oil,41.60872,0.77664
2024,IA,Iowa,Electric Power,fossil fuels,21983.72818,209.75445
2024,IA,Iowa,Electric Power,conventional hydroelectric,1030.463,3.51624
2024,IA,Iowa,Electric Power,landfill gas,103.286,1.19989
2024,IA,Iowa,Electric Power,municiapl landfill gas,103.286,1.19989
2024,IA,Iowa,Electric Power,natural gas,8911.0621,67.59688
2024,IA,Iowa,Electric Power,natural gas & other gases,8911.0621,67.59688
2024,IA,Iowa,Electric Power,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Power,biomass,27.81082,0.34726
2024,IA,Iowa,Electric Power,other renewables,27.81082,0.34726
2024,IA,Iowa,Electric Power,other,-0.679,0
2024,IA,Iowa,Electric Power,petroleum liquids,42.25972,0.77697
2024,IA,Iowa,Electric Power,petroleum,42.25972,0.77697
2024,IA,Iowa,Electric Power,refined coal,0,0
2024,IA,Iowa,Electric Power,renewable,46100.09882,158.39367
2024,IA,Iowa,Electric Power,solar photovoltaic,663.478,2.26378
2024,IA,Iowa,Electric Power,subbituminous coal,13029.9108,141.36936
2024,IA,Iowa,Electric Power,solar,663.478,2.26378
